// This snapshot file has been created by GetDiag
// Time: 3/20/2016 3:54:04 PM
// The currently logged on user: Operator
// Source: 10.8.113.138
// Total parameters (in sr2.csv): 19747
Prog3.ANIfail_stg1.AE.Alarm_ANI_failure.priority,1,INT
Prog3.ANIfail_stg1.AE.Alarm_ANI_failure.ackn,0,BOOL
Prog3.ANIfail_stg1.AE.Alarm_ANI_failure.active,0,BOOL
Prog3.ANIfail_stg1.AE.Alarm_ANI_failure.timestamp_s,1455185876,DWORD
Prog3.ANIfail_stg1.AE.Alarm_ANI_failure.timestamp_m,211089,DWORD
Prog3.ANIfail_stg1.AE.Alarm_ANI_failure.Mute,0,BOOL
Prog3.ANIfail_stg1.Status.Trans,0,BOOL
Prog3.AAM_AI_CabinetTemp.Main.Bypass_Ch,0,INT
Prog3.AAM_AI_CabinetTemp.Config.Alert.Hysteresis,0,REAL
Prog3.AAM_AI_CabinetTemp.Config.Alert.Time_Delay,0,TIME
Prog3.AAM_AI_CabinetTemp.Config.Alert.Over_SP,0,REAL
Prog3.AAM_AI_CabinetTemp.Config.Alert.Under_SP,0,REAL
Prog3.AAM_AI_CabinetTemp.Config.Alert.Over_SP_EnCond,0,INT
Prog3.AAM_AI_CabinetTemp.Config.Alert.Sum_Group,0,INT
Prog3.AAM_AI_CabinetTemp.Config.Alert.Under_SP_EnCond,0,INT
Prog3.AAM_AI_CabinetTemp.Config.Alert.Relay_Mode,0,INT
Prog3.AAM_AI_CabinetTemp.Config.Danger.Sum_Group,0,INT
Prog3.AAM_AI_CabinetTemp.Config.Danger.Hysteresis,0,REAL
Prog3.AAM_AI_CabinetTemp.Config.Danger.Over_SP,50,REAL
Prog3.AAM_AI_CabinetTemp.Config.Danger.Over_SP_EnCond,1,INT
Prog3.AAM_AI_CabinetTemp.Config.Danger.Time_Delay,2,TIME
Prog3.AAM_AI_CabinetTemp.Config.Danger.Under_SP,0,REAL
Prog3.AAM_AI_CabinetTemp.Config.Danger.Under_SP_EnCond,0,INT
Prog3.AAM_AI_CabinetTemp.Config.Danger.Relay_Mode,1,INT
Prog3.AAM_AI_CabinetTemp.Config.Fault.Sum_Group,0,INT
Prog3.AAM_AI_CabinetTemp.Config.Fault.OK_Delay,10,TIME
Prog3.AAM_AI_CabinetTemp.Config.Fault.Ch_Default,0,REAL
Prog3.AAM_AI_CabinetTemp.Config.Fault.Danger_Defeat,0,INT
Prog3.AAM_AI_CabinetTemp.Config.Fault.Relay_Mode,0,INT
Prog3.AAM_AI_CabinetTemp.Config.Multiply.Alert,1,REAL
Prog3.AAM_AI_CabinetTemp.Config.Multiply.Danger,1,REAL
Prog3.AAM_AI_CabinetTemp.Config.Multiply.Off_HighSP,0,REAL
Prog3.AAM_AI_CabinetTemp.Config.Multiply.Off_LowSP,0,REAL
Prog3.AAM_AI_CabinetTemp.Config.Sequence.PacketID,0,INT
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Alert.index,1,INT
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Alert.state,0,INT
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Alert.disable,0,BOOL
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Alert.handle,323,INT
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Alert.priority,2,INT
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Alert.ackn,0,BOOL
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Alert.active,0,BOOL
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Alert.timestamp_s,0,DWORD
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Alert.timestamp_m,0,DWORD
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Alert.Mute,0,BOOL
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Bypass.index,1,INT
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Bypass.state,0,INT
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Bypass.disable,0,BOOL
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Bypass.handle,324,INT
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Bypass.priority,3,INT
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Bypass.ackn,0,BOOL
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Bypass.active,0,BOOL
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Bypass.timestamp_s,0,DWORD
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Bypass.timestamp_m,0,DWORD
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Bypass.Mute,0,BOOL
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Danger.index,1,INT
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Danger.state,0,INT
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Danger.disable,0,BOOL
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Danger.handle,325,INT
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Danger.priority,1,INT
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Danger.ackn,0,BOOL
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Danger.active,0,BOOL
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Danger.timestamp_s,0,DWORD
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Danger.timestamp_m,0,DWORD
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Danger.Mute,0,BOOL
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Fault.index,1,INT
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Fault.state,0,INT
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Fault.disable,0,BOOL
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Fault.handle,326,INT
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Fault.priority,0,INT
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Fault.ackn,0,BOOL
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Fault.active,0,BOOL
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Fault.timestamp_s,0,DWORD
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Fault.timestamp_m,0,DWORD
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Fault.Mute,0,BOOL
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Off.index,1,INT
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Off.state,0,INT
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Off.disable,0,BOOL
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Off.handle,327,INT
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Off.priority,3,INT
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Off.ackn,0,BOOL
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Off.active,0,BOOL
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Off.timestamp_s,0,DWORD
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Off.timestamp_m,0,DWORD
Prog3.AAM_AI_CabinetTemp.AE.Alarm_Off.Mute,0,BOOL
Prog3.AAM_AI_CabinetTemp.Status._Ch,37.45289,REAL
Prog3.AAM_AI_CabinetTemp.Status.Alert,0,BOOL
Prog3.AAM_AI_CabinetTemp.Status.Bypass,0,BOOL
Prog3.AAM_AI_CabinetTemp.Status.Danger,0,BOOL
Prog3.AAM_AI_CabinetTemp.Status.Fault,1,BOOL
Prog3.AAM_AI_CabinetTemp.Status.Off,0,BOOL
Prog3.AAM_AI_CabinetTemp.Status.Multiply,0,BOOL
Prog3.AAM_AI_CabinetTemp.Status.Mult_Ch,0,REAL
Prog3.AAM_DI_HUB_Fail.Main.Bypass_Ch,0,INT
Prog3.AAM_DI_HUB_Fail.Config.Sequence.PacketID,0,INT
Prog3.AAM_DI_HUB_Fail.Config.Alert.Sum_Group,0,INT
Prog3.AAM_DI_HUB_Fail.Config.Alert.Alert_EnCond,0,INT
Prog3.AAM_DI_HUB_Fail.Config.Alert.Time_Delay,0,TIME
Prog3.AAM_DI_HUB_Fail.Config.Alert.Normal_State,0,INT
Prog3.AAM_DI_HUB_Fail.Config.Alert.Relay_Mode,0,INT
Prog3.AAM_DI_HUB_Fail.Config.Fault.Sum_Group,0,INT
Prog3.AAM_DI_HUB_Fail.Config.Fault.OK_Delay,10,TIME
Prog3.AAM_DI_HUB_Fail.Config.Fault.Ch_Default,0,BOOL
Prog3.AAM_DI_HUB_Fail.Config.Fault.Danger_Defeat,0,INT
Prog3.AAM_DI_HUB_Fail.Config.Fault.Relay_Mode,0,INT
Prog3.AAM_DI_HUB_Fail.Config.Danger.Sum_Group,0,INT
Prog3.AAM_DI_HUB_Fail.Config.Danger.Danger_EnCond,1,INT
Prog3.AAM_DI_HUB_Fail.Config.Danger.Time_Delay,0,TIME
Prog3.AAM_DI_HUB_Fail.Config.Danger.Normal_State,1,INT
Prog3.AAM_DI_HUB_Fail.Config.Danger.Relay_Mode,1,INT
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Bypass.index,1,INT
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Bypass.state,0,INT
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Bypass.disable,0,BOOL
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Bypass.handle,329,INT
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Bypass.priority,3,INT
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Bypass.ackn,0,BOOL
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Bypass.active,0,BOOL
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Bypass.timestamp_s,0,DWORD
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Bypass.timestamp_m,0,DWORD
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Bypass.Mute,0,BOOL
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Fault.index,1,INT
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Fault.state,0,INT
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Fault.disable,0,BOOL
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Fault.handle,331,INT
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Fault.priority,0,INT
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Fault.ackn,0,BOOL
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Fault.active,0,BOOL
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Fault.timestamp_s,0,DWORD
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Fault.timestamp_m,0,DWORD
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Fault.Mute,0,BOOL
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Off.index,1,INT
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Off.state,0,INT
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Off.disable,0,BOOL
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Off.handle,332,INT
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Off.priority,3,INT
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Off.ackn,0,BOOL
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Off.active,0,BOOL
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Off.timestamp_s,0,DWORD
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Off.timestamp_m,0,DWORD
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Off.Mute,0,BOOL
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Alert.index,1,INT
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Alert.state,0,INT
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Alert.disable,0,BOOL
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Alert.handle,328,INT
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Alert.priority,2,INT
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Alert.ackn,0,BOOL
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Alert.active,0,BOOL
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Alert.timestamp_s,0,DWORD
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Alert.timestamp_m,0,DWORD
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Alert.Mute,0,BOOL
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Danger.index,1,INT
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Danger.state,3,INT
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Danger.disable,0,BOOL
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Danger.handle,330,INT
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Danger.priority,1,INT
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Danger.ackn,0,BOOL
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Danger.active,0,BOOL
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Danger.timestamp_s,1452514857,DWORD
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Danger.timestamp_m,912944,DWORD
Prog3.AAM_DI_HUB_Fail.AE.Alarm_Danger.Mute,0,BOOL
Prog3.AAM_DI_HUB_Fail.Status._Ch,1,BOOL
Prog3.AAM_DI_HUB_Fail.Status.Bypass,0,BOOL
Prog3.AAM_DI_HUB_Fail.Status.Fault,1,BOOL
Prog3.AAM_DI_HUB_Fail.Status.Off,0,BOOL
Prog3.AAM_DI_HUB_Fail.Status.Alert,0,BOOL
Prog3.AAM_DI_HUB_Fail.Status.Danger,0,BOOL
Prog3.AAM_DI_PS_Fail.Main.Bypass_Ch,0,INT
Prog3.AAM_DI_PS_Fail.Config.Sequence.PacketID,0,INT
Prog3.AAM_DI_PS_Fail.Config.Alert.Sum_Group,0,INT
Prog3.AAM_DI_PS_Fail.Config.Alert.Alert_EnCond,0,INT
Prog3.AAM_DI_PS_Fail.Config.Alert.Time_Delay,0,TIME
Prog3.AAM_DI_PS_Fail.Config.Alert.Normal_State,0,INT
Prog3.AAM_DI_PS_Fail.Config.Alert.Relay_Mode,0,INT
Prog3.AAM_DI_PS_Fail.Config.Fault.Sum_Group,0,INT
Prog3.AAM_DI_PS_Fail.Config.Fault.OK_Delay,10,TIME
Prog3.AAM_DI_PS_Fail.Config.Fault.Ch_Default,0,BOOL
Prog3.AAM_DI_PS_Fail.Config.Fault.Danger_Defeat,1,INT
Prog3.AAM_DI_PS_Fail.Config.Fault.Relay_Mode,0,INT
Prog3.AAM_DI_PS_Fail.Config.Danger.Sum_Group,0,INT
Prog3.AAM_DI_PS_Fail.Config.Danger.Danger_EnCond,1,INT
Prog3.AAM_DI_PS_Fail.Config.Danger.Time_Delay,0,TIME
Prog3.AAM_DI_PS_Fail.Config.Danger.Normal_State,1,INT
Prog3.AAM_DI_PS_Fail.Config.Danger.Relay_Mode,1,INT
Prog3.AAM_DI_PS_Fail.AE.Alarm_Bypass.index,1,INT
Prog3.AAM_DI_PS_Fail.AE.Alarm_Bypass.state,0,INT
Prog3.AAM_DI_PS_Fail.AE.Alarm_Bypass.disable,0,BOOL
Prog3.AAM_DI_PS_Fail.AE.Alarm_Bypass.handle,334,INT
Prog3.AAM_DI_PS_Fail.AE.Alarm_Bypass.priority,3,INT
Prog3.AAM_DI_PS_Fail.AE.Alarm_Bypass.ackn,0,BOOL
Prog3.AAM_DI_PS_Fail.AE.Alarm_Bypass.active,0,BOOL
Prog3.AAM_DI_PS_Fail.AE.Alarm_Bypass.timestamp_s,0,DWORD
Prog3.AAM_DI_PS_Fail.AE.Alarm_Bypass.timestamp_m,0,DWORD
Prog3.AAM_DI_PS_Fail.AE.Alarm_Bypass.Mute,0,BOOL
Prog3.AAM_DI_PS_Fail.AE.Alarm_Fault.index,1,INT
Prog3.AAM_DI_PS_Fail.AE.Alarm_Fault.state,0,INT
Prog3.AAM_DI_PS_Fail.AE.Alarm_Fault.disable,0,BOOL
Prog3.AAM_DI_PS_Fail.AE.Alarm_Fault.handle,336,INT
Prog3.AAM_DI_PS_Fail.AE.Alarm_Fault.priority,0,INT
Prog3.AAM_DI_PS_Fail.AE.Alarm_Fault.ackn,0,BOOL
Prog3.AAM_DI_PS_Fail.AE.Alarm_Fault.active,0,BOOL
Prog3.AAM_DI_PS_Fail.AE.Alarm_Fault.timestamp_s,0,DWORD
Prog3.AAM_DI_PS_Fail.AE.Alarm_Fault.timestamp_m,0,DWORD
Prog3.AAM_DI_PS_Fail.AE.Alarm_Fault.Mute,0,BOOL
Prog3.AAM_DI_PS_Fail.AE.Alarm_Off.index,1,INT
Prog3.AAM_DI_PS_Fail.AE.Alarm_Off.state,0,INT
Prog3.AAM_DI_PS_Fail.AE.Alarm_Off.disable,0,BOOL
Prog3.AAM_DI_PS_Fail.AE.Alarm_Off.handle,337,INT
Prog3.AAM_DI_PS_Fail.AE.Alarm_Off.priority,3,INT
Prog3.AAM_DI_PS_Fail.AE.Alarm_Off.ackn,0,BOOL
Prog3.AAM_DI_PS_Fail.AE.Alarm_Off.active,0,BOOL
Prog3.AAM_DI_PS_Fail.AE.Alarm_Off.timestamp_s,0,DWORD
Prog3.AAM_DI_PS_Fail.AE.Alarm_Off.timestamp_m,0,DWORD
Prog3.AAM_DI_PS_Fail.AE.Alarm_Off.Mute,0,BOOL
Prog3.AAM_DI_PS_Fail.AE.Alarm_Alert.index,1,INT
Prog3.AAM_DI_PS_Fail.AE.Alarm_Alert.state,0,INT
Prog3.AAM_DI_PS_Fail.AE.Alarm_Alert.disable,0,BOOL
Prog3.AAM_DI_PS_Fail.AE.Alarm_Alert.handle,333,INT
Prog3.AAM_DI_PS_Fail.AE.Alarm_Alert.priority,2,INT
Prog3.AAM_DI_PS_Fail.AE.Alarm_Alert.ackn,0,BOOL
Prog3.AAM_DI_PS_Fail.AE.Alarm_Alert.active,0,BOOL
Prog3.AAM_DI_PS_Fail.AE.Alarm_Alert.timestamp_s,0,DWORD
Prog3.AAM_DI_PS_Fail.AE.Alarm_Alert.timestamp_m,0,DWORD
Prog3.AAM_DI_PS_Fail.AE.Alarm_Alert.Mute,0,BOOL
Prog3.AAM_DI_PS_Fail.AE.Alarm_Danger.index,1,INT
Prog3.AAM_DI_PS_Fail.AE.Alarm_Danger.state,3,INT
Prog3.AAM_DI_PS_Fail.AE.Alarm_Danger.disable,0,BOOL
Prog3.AAM_DI_PS_Fail.AE.Alarm_Danger.handle,335,INT
Prog3.AAM_DI_PS_Fail.AE.Alarm_Danger.priority,1,INT
Prog3.AAM_DI_PS_Fail.AE.Alarm_Danger.ackn,0,BOOL
Prog3.AAM_DI_PS_Fail.AE.Alarm_Danger.active,0,BOOL
Prog3.AAM_DI_PS_Fail.AE.Alarm_Danger.timestamp_s,1456412752,DWORD
Prog3.AAM_DI_PS_Fail.AE.Alarm_Danger.timestamp_m,665459,DWORD
Prog3.AAM_DI_PS_Fail.AE.Alarm_Danger.Mute,0,BOOL
Prog3.AAM_DI_PS_Fail.Status._Ch,1,BOOL
Prog3.AAM_DI_PS_Fail.Status.Bypass,0,BOOL
Prog3.AAM_DI_PS_Fail.Status.Fault,1,BOOL
Prog3.AAM_DI_PS_Fail.Status.Off,0,BOOL
Prog3.AAM_DI_PS_Fail.Status.Alert,0,BOOL
Prog3.AAM_DI_PS_Fail.Status.Danger,0,BOOL
Prog3.ANIfail_stg2.Config.UpdateFlag,0,INT
Prog3.ANIfail_stg2.Config.Delay,0,TIME
Prog3.ANIfail_stg2.AE.Alarm_ANI_failure.index,1,INT
Prog3.ANIfail_stg2.AE.Alarm_ANI_failure.state,3,INT
Prog3.ANIfail_stg2.AE.Alarm_ANI_failure.disable,0,BOOL
Prog3.ANIfail_stg2.AE.Alarm_ANI_failure.handle,338,INT
Prog3.ANIfail_stg2.AE.Alarm_ANI_failure.priority,1,INT
Prog3.ANIfail_stg2.AE.Alarm_ANI_failure.ackn,0,BOOL
Prog3.ANIfail_stg2.AE.Alarm_ANI_failure.active,0,BOOL
Prog3.ANIfail_stg2.AE.Alarm_ANI_failure.timestamp_s,1455185876,DWORD
Prog3.ANIfail_stg2.AE.Alarm_ANI_failure.timestamp_m,211089,DWORD
Prog3.ANIfail_stg2.AE.Alarm_ANI_failure.Mute,0,BOOL
Prog3.ANIfail_stg2.Status.Trans,0,BOOL
Prog3.CtrlEn.Status.ColdAS_Enabled,0,BOOL
Prog3.CtrlEn.Status.HotAS_Purge,0,BOOL
Prog3.CtrlEn.Status.HotAS_Enabled,0,BOOL
Prog3.CtrlEn.Status.ISPC_Enabled,0,BOOL
Prog3.LS_Status.Config.UpdateFlag,0,INT
Prog3.LS_Status.Config.LS_ControllerID,2,INT
Prog3.LS_Status.Config.LS_ApplicationID,5,INT
Prog3.LS_Status.AE.Alarm_CommErr.index,1,INT
Prog3.LS_Status.AE.Alarm_CommErr.state,0,INT
Prog3.LS_Status.AE.Alarm_CommErr.disable,0,BOOL
Prog3.LS_Status.AE.Alarm_CommErr.handle,339,INT
Prog3.LS_Status.AE.Alarm_CommErr.priority,1,INT
Prog3.LS_Status.AE.Alarm_CommErr.ackn,0,BOOL
Prog3.LS_Status.AE.Alarm_CommErr.active,0,BOOL
Prog3.LS_Status.AE.Alarm_CommErr.timestamp_s,0,DWORD
Prog3.LS_Status.AE.Alarm_CommErr.timestamp_m,0,DWORD
Prog3.LS_Status.AE.Alarm_CommErr.Mute,0,BOOL
Prog3.LS_Status.Status.Running,0,BOOL
Prog3.LS_Status.Status.State,0,BYTE
Prog3.LS_Status.Status.CommError_PktFail,0,BOOL
Prog3.LS_Status.Status.CommError_PktType,0,BOOL
Prog_Sys.func_Sys._Date,03/20/2016,STRING
Prog_Sys.func_Sys._Time,15:54:04,STRING
Prog_Sys.func_Sys.BootTime,11/25/2015   07:25:11,STRING
Prog_Sys.func_Sys._TimeZone_config,1,INT
Prog_Sys.func_Sys.Main.AckGLB,0,BOOL
Prog_Sys.func_Sys.Main.SysSafe_reset,0,BOOL
Prog_Sys.func_Sys.Main.Mute,0,BOOL
Prog_Sys.func_Sys.Main.Mute_Reset,0,BOOL
Prog_Sys.func_Sys.Main.FA_reset,0,BOOL
Prog_Sys.func_Sys.Main.OS_version,2.28.1.8,STRING
Prog_Sys.func_Sys.Config.UpdateFlag,0,INT
Prog_Sys.func_Sys.Config.d_diff,1E-06,REAL
Prog_Sys.func_Sys.Config.alarm_n_scans,20,INT
Prog_Sys.func_Sys.Config.deriv_samples,12,INT
Prog_Sys.func_Sys.Config.SD_n_scans,3,INT
Prog_Sys.func_Sys.Config.Disable_Alarm_DGOs,0,BOOL
Prog_Sys.func_Sys.Config.Disable_Alarm_ANY,0,BOOL
Prog_Sys.func_Sys.Config.TRIP_ENABLE,1,BOOL
Prog_Sys.func_Sys.Config.dCompareANI,0.02,REAL
Prog_Sys.func_Sys.Config.dCompareFRQ,10,REAL
Prog_Sys.func_Sys.Config.StandardPressure_kPa,101.325,REAL
Prog_Sys.func_Sys.AE.Alarm_RIO_CrError.index,1,INT
Prog_Sys.func_Sys.AE.Alarm_RIO_CrError.state,0,INT
Prog_Sys.func_Sys.AE.Alarm_RIO_CrError.disable,0,BOOL
Prog_Sys.func_Sys.AE.Alarm_RIO_CrError.handle,340,INT
Prog_Sys.func_Sys.AE.Alarm_RIO_CrError.priority,0,INT
Prog_Sys.func_Sys.AE.Alarm_RIO_CrError.ackn,0,BOOL
Prog_Sys.func_Sys.AE.Alarm_RIO_CrError.active,0,BOOL
Prog_Sys.func_Sys.AE.Alarm_RIO_CrError.timestamp_s,0,DWORD
Prog_Sys.func_Sys.AE.Alarm_RIO_CrError.timestamp_m,0,DWORD
Prog_Sys.func_Sys.AE.Alarm_RIO_CrError.Mute,0,BOOL
Prog_Sys.func_Sys.AE.Alarm_LC_CrError.index,1,INT
Prog_Sys.func_Sys.AE.Alarm_LC_CrError.state,0,INT
Prog_Sys.func_Sys.AE.Alarm_LC_CrError.disable,0,BOOL
Prog_Sys.func_Sys.AE.Alarm_LC_CrError.handle,341,INT
Prog_Sys.func_Sys.AE.Alarm_LC_CrError.priority,0,INT
Prog_Sys.func_Sys.AE.Alarm_LC_CrError.ackn,0,BOOL
Prog_Sys.func_Sys.AE.Alarm_LC_CrError.active,0,BOOL
Prog_Sys.func_Sys.AE.Alarm_LC_CrError.timestamp_s,0,DWORD
Prog_Sys.func_Sys.AE.Alarm_LC_CrError.timestamp_m,0,DWORD
Prog_Sys.func_Sys.AE.Alarm_LC_CrError.Mute,0,BOOL
Prog_Sys.func_Sys.AE.Alarm_Disabled_SD.index,1,INT
Prog_Sys.func_Sys.AE.Alarm_Disabled_SD.state,0,INT
Prog_Sys.func_Sys.AE.Alarm_Disabled_SD.disable,0,BOOL
Prog_Sys.func_Sys.AE.Alarm_Disabled_SD.handle,342,INT
Prog_Sys.func_Sys.AE.Alarm_Disabled_SD.priority,2,INT
Prog_Sys.func_Sys.AE.Alarm_Disabled_SD.ackn,0,BOOL
Prog_Sys.func_Sys.AE.Alarm_Disabled_SD.active,0,BOOL
Prog_Sys.func_Sys.AE.Alarm_Disabled_SD.timestamp_s,0,DWORD
Prog_Sys.func_Sys.AE.Alarm_Disabled_SD.timestamp_m,0,DWORD
Prog_Sys.func_Sys.AE.Alarm_Disabled_SD.Mute,0,BOOL
Prog_Sys.func_Sys.AE.Event_GlobalAck.index,1,INT
Prog_Sys.func_Sys.AE.Event_GlobalAck.state,0,INT
Prog_Sys.func_Sys.AE.Event_GlobalAck.active,0,BOOL
Prog_Sys.func_Sys.AE.Event_GlobalAck.timestamp_s,0,DWORD
Prog_Sys.func_Sys.AE.Event_GlobalAck.timestamp_m,0,DWORD
Prog_Sys.func_Sys.AE.Event_GlobalAck.handle,343,INT
Prog_Sys.func_Sys.AE.Event_GlobalAck.disable,0,BOOL
Prog_Sys.func_Sys.AE.Alarm_Disabled_ANY.index,1,INT
Prog_Sys.func_Sys.AE.Alarm_Disabled_ANY.state,0,INT
Prog_Sys.func_Sys.AE.Alarm_Disabled_ANY.disable,0,BOOL
Prog_Sys.func_Sys.AE.Alarm_Disabled_ANY.handle,344,INT
Prog_Sys.func_Sys.AE.Alarm_Disabled_ANY.priority,2,INT
Prog_Sys.func_Sys.AE.Alarm_Disabled_ANY.ackn,0,BOOL
Prog_Sys.func_Sys.AE.Alarm_Disabled_ANY.active,0,BOOL
Prog_Sys.func_Sys.AE.Alarm_Disabled_ANY.timestamp_s,0,DWORD
Prog_Sys.func_Sys.AE.Alarm_Disabled_ANY.timestamp_m,0,DWORD
Prog_Sys.func_Sys.AE.Alarm_Disabled_ANY.Mute,0,BOOL
Prog_Sys.func_Sys.AE.Alarm_Reset.index,1,INT
Prog_Sys.func_Sys.AE.Alarm_Reset.state,3,INT
Prog_Sys.func_Sys.AE.Alarm_Reset.disable,0,BOOL
Prog_Sys.func_Sys.AE.Alarm_Reset.handle,345,INT
Prog_Sys.func_Sys.AE.Alarm_Reset.priority,0,INT
Prog_Sys.func_Sys.AE.Alarm_Reset.ackn,0,BOOL
Prog_Sys.func_Sys.AE.Alarm_Reset.active,0,BOOL
Prog_Sys.func_Sys.AE.Alarm_Reset.timestamp_s,1448436342,DWORD
Prog_Sys.func_Sys.AE.Alarm_Reset.timestamp_m,712943,DWORD
Prog_Sys.func_Sys.AE.Alarm_Reset.Mute,0,BOOL
Prog_Sys.func_Sys.AE.Alarm_AppOS_mismatch.index,1,INT
Prog_Sys.func_Sys.AE.Alarm_AppOS_mismatch.state,0,INT
Prog_Sys.func_Sys.AE.Alarm_AppOS_mismatch.disable,0,BOOL
Prog_Sys.func_Sys.AE.Alarm_AppOS_mismatch.handle,346,INT
Prog_Sys.func_Sys.AE.Alarm_AppOS_mismatch.priority,0,INT
Prog_Sys.func_Sys.AE.Alarm_AppOS_mismatch.ackn,0,BOOL
